problem_id,choice_label,value,misconception,cognitive_tag,explanation
amc8_2005_p09,C,15.5,unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p09,E,18.5,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p10,A,7,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p10,B,7.3,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p10,C,7.7,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p10,E,8.3,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p11,A,-\$ 1.06,additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2005_p11,B,-\$ 0.53,ratio_flip,part_whole_reasoning,Choice B is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2005_p11,D,\$ 0.53,wrong_total,unit_rate_modeling,Choice D is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2005_p11,E,\$ 1.06,scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_2005_p12,A,20,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p12,B,22,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p12,C,30,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p12,E,34,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p13,A,7,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p13,B,8,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p13,D,10,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p13,E,11,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p14,A,80,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p14,C,100,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p14,D,108,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p14,E,192,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p15,A,2,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p15,B,4,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p15,D,9,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p15,E,11,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p16,A,6,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p16,B,9,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p16,C,12,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p16,E,15,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p17,A,Angela,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2005_p17,B,Briana,graph_misread,data_interpretation,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2005_p17,C,Carla,wrong_total,mean_vs_median,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2005_p17,D,Debra,unit_error,data_interpretation,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2005_p18,A,7,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2005_p18,B,67,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2005_p18,D,76,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2005_p18,E,77,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2005_p19,B,188,formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p19,C,196,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p19,D,200,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p19,E,204,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p20,B,8,formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p20,C,12,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p20,D,14,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p20,E,24,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p21,A,9,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p21,B,12,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p21,D,20,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p21,E,24,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p22,A,SML,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p22,B,LMS,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p22,C,MSL,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p22,D,LSM,fluency_slip,operation_selection,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p23,A,6,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p23,C,3 \pi,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p23,D,10,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p23,E,4 \pi,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p24,A,8,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p24,C,10,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p24,D,11,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p24,E,12,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2005_p25,B,\dfrac{1+\sqrt{2}}{2},formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p25,C,\dfrac{3}{2},diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p25,D,\sqrt{3},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2005_p25,E,\sqrt{\pi},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2006_p01,A,\$ 10,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
