id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
ise_devmath_decadd_001,Compute 8.35 + 2.4.,10.75,multiple_choice,A:10.75|B:32.35|C:5.95|D:11.75|E:1.07,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.35 + 2.4 = 10.75.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3170,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_002,Compute 8.45 + 2.41.,10.86,multiple_choice,A:32.55|B:6.04|C:11.86|D:1.09|E:10.86,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.45 + 2.41 = 10.86.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3171,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_003,Compute 8.55 + 2.42.,10.97,multiple_choice,A:6.13|B:11.97|C:1.1|D:10.97|E:32.75,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.55 + 2.42 = 10.97.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3172,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_004,Compute 8.65 + 2.43.,11.08,multiple_choice,A:12.08|B:1.11|C:11.08|D:32.95|E:6.22,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.65 + 2.43 = 11.08.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3173,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_005,Compute 8.75 + 2.44.,11.19,multiple_choice,A:1.12|B:11.19|C:33.15|D:6.31|E:12.19,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.75 + 2.44 = 11.19.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3174,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_006,Compute 8.85 + 2.4.,11.25,multiple_choice,A:11.25|B:32.85|C:6.45|D:12.25|E:1.13,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.85 + 2.4 = 11.25.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3175,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_007,Compute 8.95 + 2.41.,11.36,multiple_choice,A:33.05|B:6.54|C:12.36|D:1.14|E:11.36,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 8.95 + 2.41 = 11.36.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3176,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_008,Compute 9.05 + 2.42.,11.47,multiple_choice,A:6.63|B:12.47|C:1.15|D:11.47|E:33.25,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.05 + 2.42 = 11.47.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3177,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_009,Compute 9.15 + 2.43.,11.58,multiple_choice,A:12.58|B:1.16|C:11.58|D:33.45|E:6.72,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.15 + 2.43 = 11.58.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3178,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_010,Compute 9.25 + 2.44.,11.69,multiple_choice,A:1.17|B:11.69|C:33.65|D:6.81|E:12.69,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.25 + 2.44 = 11.69.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3179,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_011,Compute 9.35 + 2.4.,11.75,multiple_choice,A:11.75|B:33.35|C:6.95|D:12.75|E:1.18,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.35 + 2.4 = 11.75.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3180,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_012,Compute 9.45 + 2.41.,11.86,multiple_choice,A:33.55|B:7.04|C:12.86|D:1.19|E:11.86,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.45 + 2.41 = 11.86.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3181,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_013,Compute 9.55 + 2.42.,11.97,multiple_choice,A:7.13|B:12.97|C:1.2|D:11.97|E:33.75,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.55 + 2.42 = 11.97.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3182,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_014,Compute 9.65 + 2.43.,12.08,multiple_choice,A:13.08|B:1.21|C:12.08|D:33.95|E:7.22,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.65 + 2.43 = 12.08.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3183,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_015,Compute 9.75 + 2.44.,12.19,multiple_choice,A:1.22|B:12.19|C:34.15|D:7.31|E:13.19,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.75 + 2.44 = 12.19.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3184,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decadd_016,Compute 9.85 + 2.4.,12.25,multiple_choice,A:12.25|B:33.85|C:7.45|D:13.25|E:1.23,2,arith_decimals,computation,decimal_place_value;fluency_precision,operation_error;structure_misread,Align decimal places and add: 9.85 + 2.4 = 12.25.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3185,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.2 Addition and Subtraction of Decimals,Foundation,Foundation,computation,decimal_place_value;fluency_precision,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_001,Compute 1.2 / 0.2.,6,multiple_choice,A:6|B:0.24|C:0.12|D:60|E:6.2,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,1.2 divided by 0.2 equals 6 because 0.2 x 6 = 1.2.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3220,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_002,Compute 2.8 / 0.4.,7,multiple_choice,A:1.12|B:0.28|C:70|D:7.4|E:7,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,2.8 divided by 0.4 equals 7 because 0.4 x 7 = 2.8.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3221,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_003,Compute 4 / 0.5.,8,multiple_choice,A:0.4|B:80|C:8.5|D:8|E:2,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,4 divided by 0.5 equals 8 because 0.5 x 8 = 4.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3222,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_004,Compute 7.2 / 0.8.,9,multiple_choice,A:90|B:9.8|C:9|D:5.76|E:0.72,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,7.2 divided by 0.8 equals 9 because 0.8 x 9 = 7.2.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3223,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_005,Compute 2 / 0.2.,10,multiple_choice,A:10.2|B:10|C:0.4|D:0.2|E:100,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,2 divided by 0.2 equals 10 because 0.2 x 10 = 2.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3224,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_006,Compute 4.4 / 0.4.,11,multiple_choice,A:11|B:1.76|C:0.44|D:110|E:11.4,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,4.4 divided by 0.4 equals 11 because 0.4 x 11 = 4.4.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3225,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_007,Compute 6 / 0.5.,12,multiple_choice,A:3|B:0.6|C:120|D:12.5|E:12,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,6 divided by 0.5 equals 12 because 0.5 x 12 = 6.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3226,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_008,Compute 10.4 / 0.8.,13,multiple_choice,A:1.04|B:130|C:13.8|D:13|E:8.32,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,10.4 divided by 0.8 equals 13 because 0.8 x 13 = 10.4.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3227,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_decdiv_009,Compute 2.8 / 0.2.,14,multiple_choice,A:140|B:14.2|C:14|D:0.56|E:0.28,3,arith_decimals,computation,decimal_place_value;operation_selection,operation_error;structure_misread,2.8 divided by 0.2 equals 14 because 0.2 x 14 = 2.8.,Pre-Algebra,"Fractions, Decimals, Ratios, and Percents",ise-devmath-05-decimals,Decimals and Applications,3228,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 5.4 Division of Decimals,Standard,Foundation,computation,decimal_place_value;operation_selection,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
