id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,解方程：4x+2=22，x 的值是多少？,5,multiple_choice,A:5|B:20|C:6|D:-5|E:10,3,alg_linear_equations;prealg_expressions,one_variable_equation;inverse_operations,linear_equation_structure;equation_balance,inverse_operation_order_error;constant_term_error,先移项得 4x=20，再两边除以 4，得到 x=5。,CN Junior High Math,方程与代数,cn-junior-01-linear-equations,初中一元一次方程,24000,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-01-linear-equations; expansion=v1,Standard,Algebra Readiness,cn_linear_equation_solving,inverse_operations;symbolic_fluency,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-coordinate-distance_012,直角三角形的斜边长为 10，一条直角边长为 6，另一条直角边长是多少？,8,multiple_choice,A:4|B:16|C:9|D:10|E:8,4,geo_coordinate_geometry;geo_pythagorean;alg_graphing,coordinate_distance;pythagorean_theorem,coordinate_right_triangle;distance_on_plane,manhattan_distance_error;coordinate_difference_error,由勾股定理，另一条直角边为 √(10^2-6^2)=8。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-distance,八年级：坐标距离与勾股定理,24771,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-coordinate-distance; expansion=v1,Honors,Algebra Readiness,cn_coordinate_pythagorean_distance,spatial_reasoning;formula_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-coordinate-distance_013,直角三角形的斜边长为 13，一条直角边长为 5，另一条直角边长是多少？,12,multiple_choice,A:18|B:13|C:17|D:12|E:8,4,geo_coordinate_geometry;geo_pythagorean;alg_graphing,coordinate_distance;pythagorean_theorem,coordinate_right_triangle;distance_on_plane,manhattan_distance_error;coordinate_difference_error,由勾股定理，另一条直角边为 √(13^2-5^2)=12。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-distance,八年级：坐标距离与勾股定理,24772,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-coordinate-distance; expansion=v1,Honors,Algebra Readiness,cn_coordinate_pythagorean_distance,spatial_reasoning;formula_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-coordinate-distance_014,直角三角形的斜边长为 15，一条直角边长为 9，另一条直角边长是多少？,12,multiple_choice,A:13|B:15|C:12|D:6|E:24,4,geo_coordinate_geometry;geo_pythagorean;alg_graphing,coordinate_distance;pythagorean_theorem,coordinate_right_triangle;distance_on_plane,manhattan_distance_error;coordinate_difference_error,由勾股定理，另一条直角边为 √(15^2-9^2)=12。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-distance,八年级：坐标距离与勾股定理,24773,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-coordinate-distance; expansion=v1,Honors,Algebra Readiness,cn_coordinate_pythagorean_distance,spatial_reasoning;formula_selection,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_001,"一次函数图像经过点 (-2,2) 和 (3,12)，它的斜率是多少？",2,multiple_choice,A:2|B:10|C:5|D:3|E:-2,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(12-2)/(3--2)=2。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24780,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_002,"一次函数图像经过点 (-1,3) 和 (1,9)，它的斜率是多少？",3,multiple_choice,A:6|B:2|C:4|D:-3|E:3,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(9-3)/(1--1)=3。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24781,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_003,"一次函数图像经过点 (0,4) 和 (3,16)，它的斜率是多少？",4,multiple_choice,A:3|B:5|C:-4|D:4|E:12,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(16-4)/(3-0)=4。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24782,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_004,"一次函数图像经过点 (1,5) 和 (5,-3)，它的斜率是多少？",-2,multiple_choice,A:-1|B:2|C:-2|D:-8|E:4,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(-3-5)/(5-1)=-2。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24783,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_005,"一次函数图像经过点 (2,-5) 和 (7,-10)，它的斜率是多少？",-1,multiple_choice,A:1|B:-1|C:-5|D:5|E:0,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(-10--5)/(7-2)=-1。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24784,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_006,"一次函数图像经过点 (-3,-4) 和 (-1,0)，它的斜率是多少？",2,multiple_choice,A:2|B:4|C:3|D:-2|E:7,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(0--4)/(-1--3)=2。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24785,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_007,"一次函数图像经过点 (-2,-3) 和 (1,6)，它的斜率是多少？",3,multiple_choice,A:9|B:4|C:-3|D:8|E:3,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(6--3)/(1--2)=3。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24786,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_008,"一次函数图像经过点 (-1,-2) 和 (3,14)，它的斜率是多少？",4,multiple_choice,A:5|B:-4|C:9|D:4|E:16,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(14--2)/(3--1)=4。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24787,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_009,"一次函数图像经过点 (0,-1) 和 (5,-11)，它的斜率是多少？",-2,multiple_choice,A:-1|B:2|C:-2|D:-10|E:5,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(-11--1)/(5-0)=-2。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24788,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_010,"一次函数图像经过点 (1,0) 和 (3,-2)，它的斜率是多少？",-1,multiple_choice,A:1|B:-1|C:-2|D:2|E:0,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(-2-0)/(3-1)=-1。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24789,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_011,"一次函数图像经过点 (2,1) 和 (5,7)，它的斜率是多少？",2,multiple_choice,A:2|B:6|C:3|D:-2|E:7,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(7-1)/(5-2)=2。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24790,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_012,"一次函数图像经过点 (-3,2) 和 (1,14)，它的斜率是多少？",3,multiple_choice,A:12|B:4|C:-3|D:8|E:3,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(14-2)/(1--3)=3。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24791,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_013,"一次函数图像经过点 (-2,3) 和 (3,23)，它的斜率是多少？",4,multiple_choice,A:5|B:-4|C:9|D:4|E:20,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(23-3)/(3--2)=4。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24792,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g8-linear-slope_014,"一次函数图像经过点 (-1,4) 和 (1,0)，它的斜率是多少？",-2,multiple_choice,A:-1|B:3|C:-2|D:-4|E:2,4,alg_graphing;alg_functions;geo_coordinate_geometry,slope_from_two_points;signed_number_operations,rate_of_change;coordinate_ratio,rise_run_confusion;sign_error,斜率 k=(y₂-y₁)/(x₂-x₁)=(0-4)/(1--1)=-2。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-slope,八年级：一次函数斜率,24793,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade8_batch2_v0; chapter=cn-junior-g8-linear-slope; expansion=v1,Honors,Algebra Readiness,cn_linear_slope_from_two_points,multiplicative_reasoning;signed_number_fluency,130,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
